"","VTDST20GEOID","B15003_001","B15003_002","B15003_003","B15003_004","B15003_005","B15003_006","B15003_007","B15003_008","B15003_009","B15003_010","B15003_011","B15003_012","B15003_013","B15003_014","B15003_015","B15003_016","B15003_017","B15003_018","B15003_019","B15003_020","B15003_021","B15003_022","B15003_023","B15003_024","B15003_025"
"4132","42013000330",667.617618515063,1.35673624288425,0,0,0,0,0,0,0,0,3.00371294083068,4.9974293059126,4.45771237505197,8.15503819635938,21.1304807803042,9.75845375613167,267.608883946514,23.3678869806787,54.8256627731407,91.0340130252219,21.9037802180283,104.846305732711,44.5082831667434,3.33161953727506,3.33161953727506
"4133","42013000340",612.684678911615,0,0,0,0,0,0,2.39806763285024,0,0,0,6.44020714578443,6.46454801733666,4.66152527849186,18.7563702296238,5.64896489201843,262.159541994213,13.4324950635222,38.2366777194094,71.1000633359413,18.5723433056394,108.606350980465,46.4920780398147,4.85772263825242,4.85772263825242
"4134","42013000350",474.992270531401,0,0,0,0,0,0,14.6019323671498,0,0,0,5.1536231884058,22.3323671497585,0,12.0251207729469,6.01256038647343,194.119806763285,5.1536231884058,8.58937198067633,41.2289855072464,13.7429951690821,93.624154589372,44.6647342995169,6.87149758454106,6.87149758454106
"4135","42013000370",1050.60695118781,0,0,0,0,0,7.55862726406101,0,0,0,0,2.18207816968541,2.78935698447894,13,62.3117254528122,20.9068736141907,540.258096085597,69.4878027643263,62.5845816626118,104.97794753318,57.0670324815736,81.7322146104727,15.7506145648162,0,10
"4136","42013000380",766.576891583087,1.14917127071823,0,0,0,0,3.44137273593899,0,0,0,0,4.81792183031459,4.46002823143707,1.59116022099448,2.19103697812702,4.2032967032967,340.96154221304,30.8067379597388,39.9276598352785,84.2387778482973,62.3025025279526,126.394615825632,59.6490784520443,0.441988950276243,0
"4137","42013000390",751.454790804602,1.34360659001543,0,0,0,0,2.10088691796009,0,0,0,0,2.94124168514412,1.00900900900901,1.88842765417351,2.34549717852507,0,327.950612641867,26.5028561309049,56.3306592102981,80.6193529682143,49.9351602999292,121.691990639248,76.6153096991326,0.18018018018018,0
"4138","42013000411",1201.48609273331,0.0554016620498615,0,0,0,0,0,0,5.87239819004525,5.21990950226244,11.5016501650165,11.2849394441707,6.08910891089109,6.52488687782805,12.3972850678733,29.4118524460711,440.095779936851,22.8865273471607,57.6546516716574,149.881214651842,101.967827811472,184.540207340697,105.855935549309,11.8001980421404,38.4463181159745
"4139","42013000421",1490.71060941877,2.30524084531448,0,0,0,0,0,1.16375838926175,1.38861386138614,1.23432343234323,2.60397196261682,3.99325793359421,1.77986577181208,8.12462174195259,7.18076613932192,12.9523823606361,508.643893510031,51.0086083324877,81.9417022474521,200.154427453447,183.893751116763,283.041845383389,105.457302406577,20.8011916228475,13.0410849075354
"4140","42013000431",1152.98635451295,2.79463087248322,0,0,0,0,0,0,0,0,0.396028037383178,3.7261744966443,0,11.1785234899329,5.58926174496644,8.38389261744966,331.439976792323,19.3780593363859,92.8604309101173,239.369320391394,149.734341090134,183.327138869723,82.4664852913504,17.8238600012545,4.51823057141065
"4141","42013000470",1888.45393285959,40.2316221514335,0,0,0,0,0,2.62264150943396,5.90094339622642,0,0,13.2656824307768,39.9647757902475,56.5951768357429,8.52358490566038,19.2504900759618,650.496283590623,47.5557053009883,128.738115657927,230.195193171608,217.806256636445,321.029527076697,47.2736053254921,59.004329004329,0
"4142","42013000492",1245.11949166529,19.2771084337349,0,0,0,0,0,0,0,0,0,0,0,21.3685756725532,0,5.80547945205479,570.037134840733,5.35890410958904,23.8135665951477,64.2471364911702,115.800396104968,297.001551411124,84.8192771084337,21.2048192771084,16.3855421686747
"4143","42013000494",1172.41677904827,14.5165394402036,0,0,0,0,0,0,11.0534759358289,0,0.144578313253012,3.58752657689582,0.397590361445783,13.1371746528097,4.87726306294697,0.469879518072289,433.29747056971,2.58694671735069,51.4217362981747,53.1094249226157,121.827763968475,289.977220389088,113.37299903783,41.4819489412112,17.1572403423548
"4144","42013000496",1019.58568055952,0,0,0,0,0,0,0,23.1497326203209,0,1.09669211195929,10.0936611285736,3.01590330788804,0.548346055979644,16.7642874637711,3.56424936386768,302.560429168198,5.61641901729464,87.6803282034535,33.8424807119239,123.583234681798,227.378022478943,115.578723925379,55.0222612292662,10.0909090909091
"4145","42013000532",1514.76051418099,0,0,0,0,0,0,0,10.9285134037368,10.9285134037368,4.96750609260764,10.0393648637867,19.1403444384723,15.0816812365095,3.7583526282369,15.8960194963444,440.494109071114,11.7467692668966,28.0021744109303,175.595081804094,171.451309915186,307.17223895958,182.085804630252,84.4312960727901,23.0414344867197
"4146","42013000542",1496.80014780381,0,0,0,0,0,0,0,0,0,0,0,3.21731805929919,33.7700442750279,40.0693842150911,3.12803234501348,430.672376756376,20.3731528907362,20.9453599306158,215.243373429767,189.699347818988,384.800921733749,80.0920192939052,60.1874399218288,14.6013771334097
"4147","42013000552",921.654988641491,0,0,0,0,0,0,0,0.0667823070251518,0.0667823070251518,0.0303555941023417,0.0607111882046834,7.90232324908886,15.7332589285714,18.7098214285714,7.96910555611402,276.92456658243,17.7335969698758,9.93798301790361,110.314164747039,107.762289040602,232.243197934662,60.5127689719541,48.7805003698017,6.90678044851939
"4148","42013000554",928.695479864229,0,0,0,0,0,0,0,0,0,0,7.98354880883207,7.83348726260742,7.58470703250526,1.9187180294456,0,347.911152228016,16.1926244931087,55.1829554138654,54.1943280202886,129.374597428111,199.779171849061,60.5866705502587,38.2548014023686,1.89871734576083
"4149","42013000556",1217.8305682131,0,0,0,0,0,0,0,0,0,0,13.5894775069574,6.37894736842105,7.17631578947368,3.98684210526316,0,478.150395272027,29.0543128230221,86.0695288846754,55.3520505214227,174.570517447017,237.157032325148,82.8355607205113,43.5095874491575,0
"4150","42013000560",393.801136363636,0,0,0,0,0,0,0,0,0,0,0,0,3.27582644628099,0,14.9752066115702,153.027892561983,13.3372933884298,39.5439049586777,28.0785123966942,37.9059917355372,69.2603305785124,19.654958677686,8.89152892561984,5.84969008264463
"4151","42013000580",134.117943548387,0,0,0,0,0,0,0,4.13306451612903,0,0,0,5.57963709677419,1.44657258064516,0,2.47983870967742,74.3951612903226,2.89314516129032,8.26612903225806,10.539314516129,14.4657258064516,5.37298387096774,4.54637096774194,0,0
"4152","42013000590",1213.77852927428,11.8143186864555,0,0,0,0,0,0,0,0,0,0,9.07663316582915,14.0280618207316,13.6812843286198,20.8909518522847,610.405720462779,14.345448171088,113.989000233727,144.465832067313,136.481170386818,86.1167757391609,24.9569650578474,1.72674418604651,11.7996231155779
"4153","42013000600",1460.10352717733,16.1856813135445,0,0,0,0,0,0,15.866935483871,0,0,0,22.3437297373967,38.5253655986233,20.3187156713802,26.6292094380379,715.199118246898,26.7614066676217,97.7448707340152,107.994853416558,164.053103806731,159.510240389871,40.4966639744107,7.27325581395349,1.20037688442211
"4154","42013000610",726.409338521401,0,0,0,0,0,0,0,0,2.44747081712062,0,12.2373540856031,0,0,0,0,197.755642023346,2.44747081712062,7.83190661478599,168.385992217899,80.7665369649805,189.434241245136,61.1867704280156,0,3.915953307393
"4155","42013000620",644.893513674529,0,0,0,0,0,0,0,0,1.33373205741627,0,6.66866028708134,0,1.05263157894737,0,15.0536964980545,151.320741719882,3.70215311004785,8.57079943402901,102.919254184276,69.5936821626049,198.671092659133,54.1868812019437,29.6862174892484,2.13397129186603
"4156","42013000630",795.015957215058,0,0,0,0,0,0,0,0,0,1.90397350993377,2.37996688741722,4.28394039735099,11.4720721505751,0,13.3278145695364,229.290432206344,35.6890249215755,19.1802293917741,110.021577640293,53.1644845765075,197.742772960962,79.4908940397351,37.0687739630533,0
"4157","42013000640",655.513313067756,0,0,0,0,0,0,0,0,1.11313868613139,0,5.56569343065693,0,6.96032152365349,0,0,180.656074403823,14.2874807913945,29.0112764650859,105.43571945757,68.9550094193171,185.161898595941,42.636249254452,10.8552657177964,4.87518532193473
"4158","42013000650",564.372262773723,0,0,0,0,0,0,0,0,0,0,0,0,3.88686131386861,0,0,174.908759124088,0,67.6313868613139,47.4197080291971,48.9744525547445,146.14598540146,52.0839416058394,12.4379562043796,10.8832116788321
"4159","42013000660",593.699503311258,0,0,0,0,0,0,0,0,0,2.09602649006623,2.62003311258278,4.71605960264901,2.62003311258278,0,14.6721854304636,182.354304635762,16.7682119205298,10.4801324503311,94.8451986754967,27.2483443708609,119.473509933775,87.5091059602649,28.296357615894,0
"4160","42013000670",555.806220095694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.1291866028708,91.6566985645933,0,8.06578947368421,21.2643540669856,56.4605263157895,215.576555023923,52.7942583732057,71.8588516746411,0
"4161","42013000700",1521.91095953741,4.12105602060528,0,0,0,0,0,0,0,0,0,9.4294875378889,12.7505033530696,0,44.0607902525438,4.41170731707317,569.362984069805,20.371735154166,69.4776722374563,165.850154200596,122.968548394068,354.164434301215,106.95650775524,33.5425091474004,4.44286979627989
"4162","42013000720",521.1795461065,8.64248439154011,0,0,0,0,0,0,0,0,0,0.114917127071823,23.8668782638597,4.79893711248893,22.326335693754,6.71748820913623,217.845522450891,13.8714882585495,14.9019722619445,18.1019513937717,71.8969505135225,101.86531426807,14.5868758099039,1.64243035199585,0
"4163","42013000730",1033.28433789565,30.9564650722235,0,0,0,0,0,0,0,0,3.00813008130081,0,4.24595469255663,17.1982003315179,24.0262938511327,24.716956097561,370.497668829426,48.7908639987371,54.4424196384876,122.321946420396,82.2494007103955,192.925450659089,55.4980834477859,2.40650406504065,0
"4164","42013000740",1403.65185312443,0.643915003219575,0,0,0,0,0,0,0,0,0,43.0764060013053,0.51513200257566,40.8886625933469,18.9484046164291,0,626.190935442822,128.233501153408,121.541487928889,100.121064763511,158.378188810917,69.5334746186891,32.1722361161565,56.4274528986885,6.98099117447386
"4165","42013000750",1479.19588943089,33.9532357723577,0,0,0,0,0,0,0,0,0,0,33.5284552845528,24,42.6163772357724,20.0635317073171,463.357489430894,73.5548617886179,98.9687414634146,144.663687804878,101.263583739837,294.522887804878,148.703037398374,0,0
"4166","42013000760",774.865831724518,5.23502897617514,0,0,0,0,0,0,0,0,0,1.6872771925131,4.18802318094012,0.111337406653089,4.68047049428839,0,336.071235491802,22.5285103709027,27.0796373881496,90.5594142316851,57.4785284088761,170.803805094224,45.6432175017162,7.35606789622997,1.44327809036228
"4167","42013000790",128.529411764706,0,0,0,0,0,0,0,0,0,0.491978609625668,1.59893048128342,1.35294117647059,0.245989304812834,4.05882352941176,1.59893048128342,62.2352941176471,0.122994652406417,7.37967914438503,4.79679144385027,15.4973262032086,20.7860962566845,7.37967914438503,0.983957219251337,0
"4168","42013000810",563.260985054982,5.01510574018127,0,0,0,0,0,0,0,0,0.501510574018127,3.59569176905484,2.00604229607251,4.52538437647284,17.4180022197076,0,223.267935215813,9.45277908696606,115.905295370976,64.446113448344,48.3833925906942,55.7188399312803,9.85738269974654,3.16750973565498,0
"4169","42013000820",770.56144485156,4.98489425981873,0,0,0,0,0,0,0,0,0.498489425981873,5.91832692253394,1.99395770392749,6.54938197866735,18.7782594625354,0,288.442345158018,21.1173143709779,137.477882199118,83.1052884208149,77.1025887177171,101.683029227598,17.1239257114684,5.78576129238241,0
"4170","42013000830",403.177570093458,0,0,0,0,0,0,0,0,0,0,4.48598130841121,0,3.92523364485981,2.80373831775701,0,127.289719626168,22.4299065420561,42.6168224299065,36.4485981308411,55.5140186915888,88.5981308411215,14.018691588785,5.04672897196262,0
"4171","42013000840",740.242719089415,1.4934725848564,0,0,0,0,0,1.63726571113561,0,0,0,19.0793825799338,4.49646353715373,14.3030620557831,50.579634464752,4.82534162778045,256.385311804618,14.0784671585377,4.96111186276739,112.80492024607,79.23095678808,141.277139509645,30.1109559820485,4.97923317625316,0
"4172","42013000870",472.835181378812,0.0765957446808511,0,0,0,0,0,6.72062663185379,0,0,0,37.4795678017888,13.5178490083884,7.02700961057719,0.134042553191489,9.77545691906005,150.254602522082,5.67283484250875,11.1733292594856,27.4970723848675,44.0715515804678,108.282234320316,46.7416032442642,4.39165601911005,0.0191489361702128
"4173","42013000880",748.389361702128,3.92340425531915,0,0,0,0,0,0,0,0,0,10.7893617021277,3.92340425531915,15.6936170212766,6.86595744680851,0,248.155319148936,40.2148936170213,71.6021276595745,62.7744680851064,98.0851063829787,132.414893617021,47.0808510638298,5.88510638297872,0.980851063829787
"4174","42013000890",770.734124214934,12.7745987438939,0,0,0,0,0,0,0,2.83879972086532,0,4.96789951151431,9.22609909281228,27.6782972784368,9.22609909281228,0,297.364270760642,63.8729937194696,23.4200976971389,106.454989532449,110.003489183531,83.7445917655269,16.3230983949756,0,2.83879972086532
"4175","42013000900",531.837628963174,5.22540125610607,0,0,0,0,0,0,0,1.16120027913468,0,3.59428106770205,3.77390090718772,44.7667884715382,12.5843420632874,5.35604770017036,199.421895023453,39.4869131548666,12.4810948071201,65.2127569577192,71.0940254402602,50.0852764927656,16.4325050627278,0,1.16120027913468
"4176","42013000910",423.449550046539,0,0,0,0,0,0,0,0,0,0,1.97955706984668,0,67.2814937045399,15.0551098819647,6.7870528109029,134.752555973822,41.830045663654,3.6763202725724,56.6373445576652,43.9641884190752,32.5095713837861,18.9763103087096,0,0
"4177","42013000920",312.587743732591,0,0,0,0,0,0,0,0,0,0,0,0,52.2339832869081,8.16155988857939,0,75.9025069637883,52.2339832869081,0,61.2116991643454,22.8523676880223,26.116991643454,13.874651810585,0,0
"4178","42013000930",502.360137028476,5.60554091521839,0,0,0,0,0,0,0,0,0,1.31766374150338,9.14718019257221,21.4796520913185,14.5368934135182,4.35161499634253,214.376117673426,22.5980423865169,20.509325238903,38.276779609132,59.9537394902949,63.2954194843438,26.9121677953861,0,0
"4179","42013000940",532.23817747669,3.7414030261348,0,0,0,0,0,0,0,0,0,3.07069846678024,7.70288858321871,47.3854537444727,15.7981389528739,10.5281090289608,230.66987268863,10.1058701953607,9.44412875015524,33.1712142266297,75.5649808201074,53.8500090216966,31.2054099716695,0,0
"4180","42013000950",547.090784044017,8.81568088033012,0,0,0,0,0,0,0,0,0,0,18.1499312242091,6.22283356258597,4.14855570839065,0,255.136176066025,11.4085281980743,8.81568088033012,35.7812929848693,78.8225584594223,78.3039889958735,41.4855570839065,0,0
"4181","420130040P1",93.9495145631068,0.768932038834951,0,0,0,0,0,0,0,0,0,0.209708737864078,0,0.90873786407767,1.5378640776699,2.09708737864078,38.5165048543689,0.768932038834951,7.82912621359223,8.80776699029126,16.8466019417476,9.57669902912621,5.45242718446602,0,0.629126213592233
"4182","42015000010",97.9864995178399,1.28254580520733,0,0,0,0,0,0,0,0,0,0,1.28254580520733,6.02796528447445,3.97589199614272,0.384763741562199,42.3240115718419,2.56509161041466,1.92381870781099,13.3384763741562,10.5168756027001,10.9016393442623,3.46287367405979,0,0
"4183","42015000020",779.859332732191,6.96302975653742,0,0,0,0,0,0,0,4.64201983769161,0,13.1523895401262,6.96302975653742,9.28403967538323,13.9260595130748,8.51036970243462,462.654643823264,40.2308385933273,26.3047790802525,71.1776375112714,29.3994589720469,66.5356176735798,13.9260595130748,2.32100991884581,3.86834986474301
"4184","42015000030",141.326021934197,1.25623130608175,0,0,0,0,0,0,0,0,0,0,1.46560319042871,2.09371884346959,5.6530408773679,1.88434695912263,62.3928215353938,4.18743768693918,6.28115653040877,11.9341974077767,12.1435692921236,24.7058823529412,4.6061814556331,2.30309072781655,0.418743768693918
"4185","42015000080",420.631578947368,0,0,0,0,0,0,0,0,0,0,19.4736842105263,6.81578947368421,0,55.5,0,210.315789473684,0,9.73684210526316,16.5526315789474,58.421052631579,27.2631578947368,9.73684210526316,0,6.81578947368421
"4186","42015000110",562.849551856594,3.48783610755442,0,0,0,0,0,0,0.435979513444302,1.30793854033291,3.48783610755442,15.6952624839949,13.9513444302177,4.79577464788732,19.1830985915493,12.6434058898848,256.35595390525,30.0825864276568,22.6709346991037,51.881562099872,38.8021766965429,65.8329065300896,13.9513444302177,3.48783610755442,4.79577464788732
"4187","42015000120",119.016645326504,0.737516005121639,0,0,0,0,0,0,0.0921895006402049,0.276568501920615,0.737516005121639,3.31882202304738,2.95006402048656,1.01408450704225,4.05633802816901,2.67349551856594,54.2074263764405,6.36107554417414,4.79385403329065,10.9705505761844,8.20486555697823,13.9206145966709,2.95006402048656,0.737516005121639,1.01408450704225
"4188","42015000150",755.763386396527,2.53328509406657,0,0,0,0,0,0,0,0,2.53328509406657,9.28871201157742,15.1997105643994,3.37771345875543,12.6664254703329,21.1107091172214,328.482633863965,58.2655571635311,37.9992764109986,54.8878437047757,72.6208393632417,97.9536903039074,28.7105643994211,10.1331403762663,0
"4189","42015000160",482.46225319396,1.44018583042973,0,0,0,0,0,0,0,0,0,15.1219512195122,8.6411149825784,7.20092915214866,9.36120789779326,3.60046457607433,239.790940766551,30.2439024390244,12.2415795586527,79.9303135888502,36.7247386759582,28.0836236933798,10.0813008130081,0,0
"4190","42015000180",563.550862068966,1.27068965517241,0,0,0,0,0,0,0,0,1.27068965517241,17.7896551724138,5.71810344827586,26.0491379310345,14.6129310344828,4.44741379310345,282.728448275862,19.0603448275862,18.425,53.3689655172414,36.85,53.3689655172414,26.6844827586207,1.90603448275862,0
"4191","42015000190",193.816593886463,0.318777292576419,0,0,0,0,0,0,0,0.637554585152838,0.637554585152838,2.55021834061135,0.637554585152838,6.05676855895197,0.637554585152838,1.5938864628821,109.978165938865,6.37554585152838,5.73799126637555,23.9082969432314,13.0698689956332,13.707423580786,7.96943231441048,0,0
"4192","42015000230",375.781538461539,8.08923076923077,0,0,0,0,0,0,0,2.20615384615385,2.20615384615385,4.41230769230769,3.67692307692308,0,2.20615384615385,2.20615384615385,182.375384615385,11.0307692307692,9.56,33.0923076923077,27.2092307692308,62.5076923076923,19.8553846153846,1.47076923076923,3.67692307692308
"4193","42015000240",228.140667267809,2.03697024346258,0,0,0,0,0,0,0,1.35798016230839,0,3.84761045987376,2.03697024346258,2.71596032461677,4.07394048692516,2.48963029756537,135.345356176736,11.7691614066727,7.69522091974752,20.8223624887286,8.60054102795311,19.4643823264202,4.07394048692516,0.678990081154193,1.13165013525699
"4194","42015000270",187.537746806039,0.559814169570267,0,0,0,0,0,0,0,0,0,5.8780487804878,3.3588850174216,2.79907084785134,3.63879210220674,1.39953542392567,93.2090592334495,11.7560975609756,4.75842044134727,31.0696864111498,14.2752613240418,10.9163763066202,3.91869918699187,0,0
"4195","42015000280",414.183406113537,0.681222707423581,0,0,0,0,0,0,0,1.36244541484716,1.36244541484716,5.44978165938865,1.36244541484716,12.943231441048,1.36244541484716,3.4061135371179,235.021834061135,13.6244541484716,12.2620087336245,51.0917030567686,27.9301310043668,29.292576419214,17.0305676855895,0,0
"4196","42015000310",291.653979238754,0,0,0,0,0,0,0,0,1.32871972318339,0,8.63667820069204,0,6.64359861591695,7.97231833910035,8.63667820069204,130.214532871972,7.30795847750865,19.2664359861592,22.5882352941176,32.5536332179931,27.9031141868512,12.6228373702422,5.97923875432526,0
"4197","42015000320",565.237694300518,0,0,0,0,0,0,0,0,0,0,5.85233160621762,6.34002590673575,15.1185233160622,16.5816062176166,0,125.337435233161,0,26.8231865284974,107.29274611399,40.9663212435233,90.7111398963731,66.8141191709845,39.5032383419689,23.8970207253886
"4198","42015000340",348.990652004445,7.01218755701514,0,0,0,0,0,0,0,0.884012539184953,0,8.5326897878622,7.06129936474764,22.213282247765,0.540229885057471,0,151.769315486557,8.77726692209451,25.0598032873895,45.1593139937968,44.0788542236818,20.9864689588827,6.91592775041051,0,0
"4199","42015000350",966.376478927828,9.59763779527559,0,0,0,0,0,0,0,0,0,6.14766839378238,6.65997409326425,32.8184845579536,47.9050079556118,0,303.855478152666,0,34.9516166211089,112.70725388601,95.5384031659255,139.889647505202,89.9457233487006,61.2566041777161,25.1029792746114
"4200","42015000360",202.380355276907,4.11494252873563,0,0,0,0,0,0,0,6.73354231974922,0,6.73354231974922,4.48902821316614,12.3448275862069,4.11494252873563,0,98.3845350052247,4.11494252873563,25.0637408568443,12.3448275862069,4.11494252873563,7.48171368861024,12.3448275862069,0,0
"4201","42015000420",527.069026548673,6.61592920353982,0,0,0,0,0,0,0,0,0,3.85929203539823,10.4752212389381,9.92389380530973,34.7336283185841,14.8858407079646,229.352212389381,23.7070796460177,26.4637168141593,41.9008849557522,40.2469026548673,60.646017699115,19.2964601769912,1.65398230088496,3.30796460176991
"4202","42015000430",323.449137931034,0.729310344827586,0,0,0,0,0,0,0,0,0.729310344827586,10.2103448275862,3.28189655172414,14.9508620689655,8.38706896551724,2.55258620689655,162.271551724138,10.9396551724138,10.575,30.6310344827586,21.15,30.6310344827586,15.3155172413793,1.09396551724138,0
"4203","42015000440",139.236613603473,0.46671490593343,0,0,0,0,0,0,0,0,0.46671490593343,1.71128798842258,2.80028943560058,0.622286541244573,2.33357452966715,3.88929088277858,60.5173661360347,10.7344428364689,7.00072358900145,10.1121562952243,13.3791606367583,18.0463096960926,5.28943560057887,1.86685962373372,0
"4204","42015000470",331.319440412837,5.95283018867925,0,0,0,0,0,0,0,0,0,0,15.2127882599581,5.24615384615385,1.31153846153846,5.95283018867925,144.302193194646,12.1641428801806,15.9368811482019,26.3151669085631,35.6038542170618,34.4681099822609,21.5772697951943,0,7.27568134171908
"4205","42015000480",632.076302542762,16.7814957992465,0,0,0,0,0,0,0,0,0,3.04716981132075,12.6024436090226,37.2419448476052,34.1110627318174,4.93139097744361,228.666271720666,19.9922935362111,52.3612961406904,34.3683150789407,55.3619198576994,66.5141991408128,44.4948201721042,12.188679245283,9.41299987389858
"4206","42015000490",811.363562753036,22.9877530364372,0,0,0,0,0,0,0,0,0,4.06860902255639,18.3115384615385,44.7546992481203,44.3026315789474,7.16538461538461,296.470792365529,22.7717900520532,64.4901388085599,45.8401098901099,63.6867119722383,86.5664835164835,60.3941150954309,16.2744360902256,13.2783689994216
"4207","42015000560",609.133802816901,3.77464788732394,0,0,0,0,0,0,0.471830985915493,1.41549295774648,3.77464788732394,16.9859154929577,15.0985915492958,5.19014084507042,20.7605633802817,13.6830985915493,277.43661971831,32.556338028169,24.5352112676056,56.1478873239437,41.9929577464789,71.2464788732394,15.0985915492958,3.77464788732394,5.19014084507042
"4208","42017000010",2056.84036207414,0,0,0,0,0,0,0,0,0,0,15.8363171355499,0,9.12383900928793,0,0,457.61153980121,36.0441447291774,137.516936180643,157.777689802611,121.5806195152,624.939817147794,440.590946029619,28.944598161219,26.8739145618288
"4209","42017000030",1928.15804269732,23.4296160877514,0,0,0,0,0,0,0,0,0,12.691042047532,0,41.9780621572212,0,16.5959780621572,659.140410947374,14.2126617309887,148.340620696853,204.066867325879,234.060758330219,332.673711623084,240.968313688258,0,0
"4210","42017000040",1829.76681953154,0.48158379373849,0,0,0,0,0,0,0,0,0,3.26512153759186,5.67100056529113,64.220181498712,18.7073526132891,5.73655631853592,669.709260773207,37.9471734042194,157.605520349891,271.188723441553,223.70300159851,242.268026733112,119.98349779705,1.54663651780667,7.73318258903335
"4211","42017000070",2514.71846435101,24.308957952468,0,0,0,0,0,0,0,0,0,13,0.49908592321755,43.4990859232175,0.879341864716636,17.4277879341865,714.908592321755,5.09506398537477,155.234003656307,334.588665447898,295.466179159049,448.177330895795,461.277879341865,0.213893967093236,0.142595978062157
"4212","42017000100",812.663801337154,0,0,0,0,0,0,0,0,0,0,0,0,36.7129894937918,19.2898758357211,22.4011461318052,182.942693409742,28.6236867239733,93.9603629417383,88.360076408787,67.8256924546323,186.053963705826,77.7817574021012,8.71155682903534,0
"4213","42017000110",1175.43451569807,10.2238717935141,0,0,0,0,0,0,0,0.337313432835821,2.39635381498987,14.397010836242,24.8745284679743,19.3095835375001,12.2012436404748,11.6888975135628,455.18782046182,33.249024561044,68.2390924780937,96.7743383094978,55.9477177008049,249.747201591427,85.0713519414752,5.96387137012293,29.8252942466863
"4214","42017000120",946.368656716418,7.91940298507463,0,0,0,0,0,0,0,2.26268656716418,0,0,13.5761194029851,4.52537313432836,0,18.1014925373134,320.170149253731,20.9298507462687,60.5268656716418,147.074626865672,57.6985074626866,218.914925373134,68.4462686567164,0,6.22238805970149
"4215","42017000190",927.718395927621,0,0,0,0,0,0,0,0,3.65020766035994,0,7.30041532071989,0,20.4912765451278,0,1.84472049689441,403.856715784767,155.030029780416,18.772496538994,127.756611739618,51.4800723443407,112.222980506582,20.619745075053,0,4.6931241347485
"4216","42017000200",1620.4261225364,55.1071428571429,0,0,0,0,0,8.88824884792627,0,20.8212461695608,55.9959677419355,0,19.5541474654378,14.0935603903165,33.4095469137604,49.2636424829248,359.402904543807,68.1796011165348,58.2157102140339,154.650890474151,86.5771730534779,518.388839594621,76.8343285022335,29.3312211981567,11.7119509703779
"4217","42017000210",1130.32753623188,0,0,0,0,0,0,0,0,0,0,0,0,11.1797101449275,0,69.431884057971,258.898550724638,18.8289855072464,51.7797101449275,87.6724637681159,120.623188405797,286.553623188406,148.278260869565,58.8405797101449,18.2405797101449
"4218","42017000230",786.130201613389,0.102854330708661,0,0,0,0,0,0,20.7840735068913,0,0,26.646248085758,0,0,0,21.8499234303216,193.678734429827,3.80561023622047,98.4610670316287,87.4758737685546,65.7655890137584,145.893477710386,81.5849358201396,13.9029434107873,26.1788708384078
"4219","42017000240",1979.85103349964,4.23913043478261,0,0,0,0,0,0,0,1.76086956521739,0,47.8695652173913,41.8913043478261,22.0955096222381,11.2608695652174,94.6343549536707,455.525302922309,34.6425516749822,94.8485388453314,167.97897362794,201.663221667855,472.962936564505,233.492159657876,73.6193870277976,21.3663578047042
"4220","42017000260",1195.58305699919,0.747047244094488,0,0,0,0,0,0,12.2235834609495,0,0,15.6712608473711,0,0,0,12.8504338948443,307.515714871399,27.6407480314961,121.070357686912,155.11653814617,97.0355139614057,305.50126410309,98.1005539745893,19.1615358953025,22.9485048815682
"4221","42017000285",1416.13043478261,0,0,0,0,0,0,0,0,6.45652173913043,0,20.0869565217391,137.021739130435,33,14.3478260869565,48.7826086956522,273.326086956522,15.0652173913043,65.2826086956522,111.913043478261,185.086956521739,396.717391304348,91.8260869565217,17.2173913043478,0
"4222","42017000290",1489.09918797747,13.4682086463795,0,0,0,0,0,0,0,0,0.596893990546928,3.89518685015199,28.3291124411999,38.8675350270108,42.5867149263412,14.8510685887607,674.789775380952,43.9729219242032,45.8586616466112,231.70454467998,93.1137142255144,169.448997570161,73.8639775720362,1.71974194326554,12.0321325643587
"4223","42017000320",1276.84485349341,0.845351867940921,0,0,0,0,0,0,0,24.5152041702867,0,7.2248921749846,19.4430929626412,24.630314232902,40.8929185315563,64.3804150051952,558.464469536255,55.9995112610696,66.2835943777358,107.267690823646,106.288665914019,133.808190579276,40.5158315547626,20.3734350852456,5.91127541589649
"4224","42017000330",1332.82752826293,28.3616721616339,16.1182994454714,0,0,0,0,0,12.2657480314961,4.48479582971329,0,0,15.3436839790581,12.7603203943315,24.8280366355543,110.557827580471,412.383014465861,82.3041683737081,108.151544448488,180.54256625836,103.922976761885,154.520927996706,42.0531133853454,24.2288325148534,0
"4225","42017000340",1953.34465953895,6.88085106382979,0,0,0,0,0,0,0,0,0,0,24.5744680851064,83.5531914893617,103.212765957447,59.9227968600149,623.434142009733,43.8994636450822,112.059574468085,340.593038042127,57.2643448300359,223.947959364899,115.563531417611,9.82978723404255,148.608745071573
"4226","42017000350",604.651085141903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0559265442404,140.961602671119,33.3856427378965,0,131.687813021703,15.7654424040067,123.341402337229,132.615191986644,0,14.8380634390651
"4227","42017000380",1578.58837853468,68.7907725321888,0,0,0,0,0,0,11.6266094420601,0,0.184397163120567,0.0567375886524823,67.8857181992512,12.7657063281892,134.866382065565,0,438.775248835723,73.9756186649621,62.5546829817673,181.876365933096,87.3272303899187,429.861055306973,8.04185310321736,0,0
